id	title	price_pc	price_mobile	normal_price	link	mobile_link	image_link	add_image_link	category_name1	category_name2	category_name3	category_name4	naver_category	naver_product_id	condition	import_flag	parallel_import	order_made	product_flag	rental_info	adult	goods_type	barcode	manufacture_define_number	model_number	brand	maker	origin	card_event	event_words	benefit_price	partner_coupon_download	interest_free_event	point	installation_costs	pre_match_code	search_tag	group_id	vendor_id	coordi_id	minimum_purchase_quantity	review_count	shipping	delivery_grade	delivery_detail	attribute	option_detail	seller_id	age_group	gender	benefit_start_date	benefit_end_date	brand_certification
1223	치보 골드셀렉션 100g	8980	8980		https://skmrkt.com/product/detail.html?product_no=1223&cate_no=190&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1223&cate_no=190&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202306/01dd1c1ec17ba543f8d8f024f24d4494_dburl.jpg		전체상품	커피/차	커피				신상품											자체브랜드	자체제작				8980			9000							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
1225	치보 익스클루시브 100g	12980	12980		https://skmrkt.com/product/detail.html?product_no=1225&cate_no=190&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1225&cate_no=190&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202209/11a66198822a58d8727afc816055fec0_dburl.png		전체상품	커피/차	커피				신상품											자체브랜드	자체제작				12980			13000							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
1226	치보 익스클루시브 디카페인 100g	13980	13980		https://skmrkt.com/product/detail.html?product_no=1226&cate_no=192&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1226&cate_no=192&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202209/7be8725b4b40bd6203923f0e7da4ecc5_dburl.png		전체상품	커피/차	차				신상품											자체브랜드	자체제작				13980			14000							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
1267	피비핏 피넛버터 파우더 227g 고단백 땅콩버터	10500	10500		https://skmrkt.com/product/detail.html?product_no=1267&cate_no=85&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1267&cate_no=85&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202212/810f2a2df37493e135a464eba79e7f57_dburl.jpg		전체상품	스낵	초콜릿				신상품											자체브랜드	자체제작				10500			10500							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
1292	리터스포트 너트셀렉션팩 100g 3개 골라담기	6880	6880		https://skmrkt.com/product/detail.html?product_no=1292&cate_no=85&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1292&cate_no=85&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202502/0f639da9c8581939cd8ada7c948187db_dburl.jpg		전체상품	스낵	초콜릿				신상품											자체브랜드	자체제작				6880			6900							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
1296	리터스포트 컬러풀 버라이어티팩 100g 3개 골라담기	17640	17640		https://skmrkt.com/product/detail.html?product_no=1296&cate_no=85&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1296&cate_no=85&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202502/b89c352e54d48c92cef42c6f15e9378d_dburl.jpg		전체상품	스낵	초콜릿				신상품											자체브랜드	자체제작				17640			17700							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
1438	힙 콤비오틱 유기농 분유 3단계 800g X 3캔	134400	134400		https://skmrkt.com/product/detail.html?product_no=1438&cate_no=141&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1438&cate_no=141&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202402/af4f94b026716f5964ad34fc5434a5e7_dburl.jpg		전체상품	육아용품					신상품											힙	힙				134400			134400			힙|힙분유|유기농분유|힙 분유|hipp|hipp분유				1	0	0	Y	제주지역 4000원/도서산간지역 4000원/								
1439	힙 콤비오틱 유기농 분유 3단계 800g X 2캔	89600	89600		https://skmrkt.com/product/detail.html?product_no=1439&cate_no=141&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1439&cate_no=141&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202402/edd49320595c7a2439c66068f625309e_dburl.jpg		전체상품	육아용품					신상품											힙	힙				89600			89600			힙|힙분유|유기농분유|힙 분유|hipp|hipp분유				1	0	0	Y	제주지역 4000원/도서산간지역 4000원/								
1440	힙 콤비오틱 유기농 분유 2단계 800g X 3캔	134400	134400		https://skmrkt.com/product/detail.html?product_no=1440&cate_no=141&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1440&cate_no=141&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202310/180de14e8b830e0b9d148f4861002faa_dburl.jpg		전체상품	육아용품					신상품											힙	힙				134400			134400			힙|힙분유|유기농분유|힙 분유|hipp|hipp분유				1	0	0	Y	제주지역 4000원/도서산간지역 4000원/								
1441	힙 콤비오틱 유기농 분유 2단계 800g X 2캔	89600	89600		https://skmrkt.com/product/detail.html?product_no=1441&cate_no=141&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1441&cate_no=141&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202310/df285fad05307f7bf0ff56ad5561ce24_dburl.jpg		전체상품	육아용품					신상품											힙	힙				89600			89600			힙|힙분유|유기농분유|힙 분유|hipp|hipp분유				1	0	0	Y	제주지역 4000원/도서산간지역 4000원/								
1442	힙 콤비오틱 유기농 분유 1단계 800g X 3캔	134400	134400		https://skmrkt.com/product/detail.html?product_no=1442&cate_no=141&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1442&cate_no=141&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202310/2ad769fd4c9120bc89da434ffe16227b_dburl.jpg		전체상품	육아용품					신상품											힙	힙				134400			134400			힙|힙분유|유기농분유|힙 분유|hipp|hipp분유				1	0	0	Y	제주지역 4000원/도서산간지역 4000원/								
1443	힙 콤비오틱 유기농 분유 1단계 800g X 2캔	89600	89600		https://skmrkt.com/product/detail.html?product_no=1443&cate_no=141&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1443&cate_no=141&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202310/ad962c6f13b9cc2975970865330eb2a3_dburl.jpg		전체상품	육아용품					신상품											힙	힙				89600			89600			힙|힙분유|유기농분유|힙 분유|hipp|hipp분유				1	0	0	Y	제주지역 4000원/도서산간지역 4000원/								
1449	힙 베이비샌프트 샴푸앤워싱 200ml	11800	11800		https://skmrkt.com/product/detail.html?product_no=1449&cate_no=141&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1449&cate_no=141&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202403/18d46c2539e489bba741b323fc395aa2_dburl.jpg		전체상품	육아용품					신상품											힙	힙				11800			11800			베이비샌프트|아기목욕|아기목욕용품|아기보습|촉촉한|저자극|힙				1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
1451	힙 베이비샌프트 샴푸 200ml	8900	8900		https://skmrkt.com/product/detail.html?product_no=1451&cate_no=141&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1451&cate_no=141&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202403/59bb067161539a8cd2c227ccbd622087_dburl.jpg		전체상품	육아용품					신상품											힙	힙				8900			8900			베이비샌프트|아기목욕|아기목욕용품|아기보습|촉촉한|저자극|힙				1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
1452	힙 베이비샌프트 워싱젤 400ml	14800	14800		https://skmrkt.com/product/detail.html?product_no=1452&cate_no=141&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1452&cate_no=141&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202403/f5e013f10bd8c9b47fb29993adf8df7e_dburl.jpg		전체상품	육아용품					신상품											힙	힙				14800			14800			베이비샌프트|아기목욕|아기목욕용품|아기보습|촉촉한|저자극|힙				1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
1453	힙 베이비샌프트 케어크림 75ml	7980	7980		https://skmrkt.com/product/detail.html?product_no=1453&cate_no=141&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1453&cate_no=141&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202403/fa2ffe8142cf055268d6ba2b45dbac3a_dburl.jpg		전체상품	육아용품					신상품											힙	힙				7980			8000			베이비샌프트|아기목욕|아기목욕용품|아기보습|촉촉한|저자극|힙				1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
1454	힙 베이비샌프트 밀크로션 350ml	15800	15800		https://skmrkt.com/product/detail.html?product_no=1454&cate_no=141&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1454&cate_no=141&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202403/6fc1e52bd3cdeca0917877834c53795d_dburl.jpg		전체상품	육아용품					신상품											힙	힙				15800			15800			베이비샌프트|아기목욕|아기목욕용품|아기보습|촉촉한|저자극|힙				1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
1455	힙 베이비샌프트 워싱폼 250ml	9800	9800		https://skmrkt.com/product/detail.html?product_no=1455&cate_no=141&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1455&cate_no=141&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202403/af827738a3346b110f9b778f831d913a_dburl.jpg		전체상품	육아용품					신상품											힙	힙				9800			9800			베이비샌프트|아기목욕|아기목욕용품|아기보습|촉촉한|저자극|힙				1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
1575	코타니 3구 선물세트	28000	28000		https://skmrkt.com/product/detail.html?product_no=1575&cate_no=175&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1575&cate_no=175&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202301/55e138e64fde4fb266bdb3ae415e9eb8_dburl.jpg		전체상품	소스/잼/오일	향신료/소금/설탕				신상품											자체브랜드	자체제작				28000			28000							1	0	0	Y	제주지역 4000원/도서산간지역 4000원/								
1587	라코스테냐 치포틀레 페퍼 구운 할라피뇨 매운맛 199g	4480	4480		https://skmrkt.com/product/detail.html?product_no=1587&cate_no=132&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1587&cate_no=132&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202306/7c7c1a9871e34ecfa787faedd19f8373_dburl.png		전체상품	즉석식품					신상품											자체브랜드	자체제작				4480			4500							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
1607	사토 찹쌀 팥앙금 모찌모나카 화과자 350g 일본 모나카	6780	6780		https://skmrkt.com/product/detail.html?product_no=1607&cate_no=94&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1607&cate_no=94&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202305/ff199f98c78b8a07953d4c459c4879b7_dburl.jpg		전체상품	스낵	캔디				신상품											자체브랜드	자체제작				6780			6800							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
1608	사토 찹쌀 아주끼모나카 화과자 350g 일본 간식 모나카	6780	6780		https://skmrkt.com/product/detail.html?product_no=1608&cate_no=94&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1608&cate_no=94&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202305/ad1ef4c2ca8021481d96acee39e94490_dburl.jpg		전체상품	스낵	캔디				신상품											자체브랜드	자체제작				6780			6800							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
1629	리오마레 참치 선물세트 18개입 올리브오일	69900	69900		https://skmrkt.com/product/detail.html?product_no=1629&cate_no=132&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1629&cate_no=132&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202301/0c8ca032a51ccbad2fd317b8a2a6c55b_dburl.jpg		전체상품	즉석식품					신상품											자체브랜드	자체제작				69900			69900							1	0	0	Y	제주지역 4000원/도서산간지역 4000원/								
1636	멘즈앤가써 미니쨈 선물세트 10개입 280g	13800	13800		https://skmrkt.com/product/detail.html?product_no=1636&cate_no=202&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1636&cate_no=202&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202301/cba63773d86303703a4d268970aa0c59_dburl.jpg		전체상품	소스/잼/오일	소스				신상품											자체브랜드	자체제작				13800			13800							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
1640	리터스포트 솔티드 카라멜 초콜릿 100g	5880	5880		https://skmrkt.com/product/detail.html?product_no=1640&cate_no=85&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1640&cate_no=85&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202406/c97679dd708720d8e6b98843959f0588_dburl.jpg		전체상품	스낵	초콜릿				신상품											자체브랜드	자체제작				5880			5900							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
1665	리터스포트 버터비스킷 트윈 33.34g	2500	2500		https://skmrkt.com/product/detail.html?product_no=1665&cate_no=85&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1665&cate_no=85&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202303/27cfc35fdb4ff20ac820232cb0d75c4b_dburl.jpg		전체상품	스낵	초콜릿				신상품											자체브랜드	자체제작				2500			2500							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
1673	후지야 일본 페코짱 밀키캔디 64.8g 우유 버터맛 사탕	2680	2680		https://skmrkt.com/product/detail.html?product_no=1673&cate_no=94&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1673&cate_no=94&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202305/d7c24f59ddf35930cce52e5f68343f97_dburl.png		전체상품	스낵	캔디				신상품											자체브랜드	자체제작				2680			2700							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
1757	데라리타 다이어트 과자  통밀 칩 오리지널 30g 4개 저당 간식	9900	9900		https://skmrkt.com/product/detail.html?product_no=1757&cate_no=94&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1757&cate_no=94&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202305/0c88ba8fbb1be141511c05949afee76c_dburl.jpg		전체상품	스낵	캔디				신상품											자체브랜드	자체제작				9900			9900							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
1792	하리보 해피 그레이프 100g	1880	1880		https://skmrkt.com/product/detail.html?product_no=1792&cate_no=76&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1792&cate_no=76&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202502/3144abca0f3237fa222a1ae0b8ebd842_dburl.jpg		전체상품	스낵	젤리				신상품											자체브랜드	자체제작				1880			1900							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
1793	하리보 소프트 골드베렌 미니 220g	5980	5980		https://skmrkt.com/product/detail.html?product_no=1793&cate_no=76&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1793&cate_no=76&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202312/bc7d2376e5a4f96796ebfa847f76c33a_dburl.png		전체상품	스낵	젤리				신상품											자체브랜드	자체제작				5980			6000							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
1797	하리보 믹스 사우어 80g	1880	1880		https://skmrkt.com/product/detail.html?product_no=1797&cate_no=76&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1797&cate_no=76&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202312/42733fa9bf44c6db9f520240143e61ce_dburl.png		전체상품	스낵	젤리				신상품											자체브랜드	자체제작	튀르키예			1880			1900							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
1805	라구 갈릭 파마산 치즈 파스타 소스 453g 2개	14900	14900		https://skmrkt.com/product/detail.html?product_no=1805&cate_no=138&display_group=1&cafe_mkt=naver_ks&mkt_in=Y&ghost_mall_id=naver&ref=naver_open	http://m.skmrkt.com/product/detail.html?product_no=1805&cate_no=138&display_group=1&cafe_mkt=naver_ks	http://skmrkt.com/web/product/medium/202312/e5f1da0d327d5b1b17f3c3ef772c5a53_dburl.png		전체상품	소스/잼/오일					신상품											자체브랜드	자체제작	미국			14900			14900							1	0	3000	Y	제주지역 4000원/도서산간지역 4000원/								
